id,state,gender,median_home_val,hvp1,pobc1,pobc2,avggift,target_d,median_household_income,ic2,ic3,ic4,ic5,ic2_,quantile_ic3
87771,IL,Female,1667.0,26,8,65,13,20.0,541,603.0,592,624.0,21458.0,Moderate,"(479.75, 1311.0]"
167934,WA,Female,843.0,5,6,32,10,21.0,423,424.0,475,486.0,16476.0,Moderate,"(365.0, 479.75]"
26045,GA,Female,583.0,5,4,22,9,14.0,360,374.0,405,434.0,24198.0,Low,"(365.0, 479.75]"
661,CA,Male,1801.0,34,3,48,19,20.0,495,534.0,475,525.0,18663.0,Moderate,"(365.0, 479.75]"
47569,AL,Female,863.0,2,3,58,9,10.0,406,527.0,459,562.0,19862.0,Moderate,"(365.0, 479.75]"
176743,OR,Male,335.0,0,7,36,4,7.0,140,157.0,154,170.0,6682.0,Low,"(-0.001, 287.0]"
188164,TX,Female,1362.0,8,4,63,8,10.0,575,645.0,627,718.0,21447.0,Moderate,"(479.75, 1311.0]"
134364,UT,Female,700.0,0,6,63,20,20.0,252,257.0,281,302.0,12806.0,Low,"(-0.001, 287.0]"
93742,IL,Female,562.0,0,24,69,20,30.0,360,480.0,388,474.0,12391.0,Moderate,"(365.0, 479.75]"
39479,FL,Male,1287.0,7,15,35,4,4.0,479,508.0,567,616.0,20795.0,Moderate,"(479.75, 1311.0]"
54142,TN,Female,476.0,0,0,55,13,21.0,210,254.0,272,310.0,10171.0,Low,"(-0.001, 287.0]"
168038,CA,Male,5939.0,99,19,42,20,36.0,1214,1211.0,1080,1085.0,64833.0,Very High,"(479.75, 1311.0]"
48675,AL,Female,648.0,0,0,77,7,5.0,353,418.0,357,453.0,16873.0,Moderate,"(287.0, 365.0]"
158980,CA,Male,1862.0,23,25,45,17,20.0,365,372.0,401,425.0,10521.0,Low,"(365.0, 479.75]"
153888,CA,Female,1843.0,34,15,29,19,10.0,515,511.0,575,582.0,23660.0,Moderate,"(479.75, 1311.0]"
162300,CA,Male,5190.0,98,10,47,9,20.0,870,892.0,871,918.0,39481.0,High,"(479.75, 1311.0]"
163081,CA,Male,3912.0,98,22,32,6,7.0,351,410.0,404,454.0,19508.0,Moderate,"(365.0, 479.75]"
14000,OK,Female,1537.0,26,2,54,11,12.0,791,783.0,916,949.0,32640.0,High,"(479.75, 1311.0]"
6599,WA,Female,719.0,1,3,57,10,11.0,330,340.0,389,416.0,14248.0,Low,"(365.0, 479.75]"
135454,AZ,Male,1074.0,11,2,34,8,15.0,469,472.0,510,516.0,18042.0,Moderate,"(479.75, 1311.0]"
128643,TX,Male,298.0,0,3,75,6,4.0,268,281.0,267,303.0,9838.0,Low,"(-0.001, 287.0]"
116420,TX,Male,1951.0,49,6,32,9,20.0,807,838.0,870,896.0,31111.0,High,"(479.75, 1311.0]"
35101,FL,Male,1434.0,25,3,37,18,20.0,388,479.0,513,577.0,18405.0,Moderate,"(479.75, 1311.0]"
75474,IA,Male,206.0,0,0,86,11,15.0,229,251.0,267,288.0,9248.0,Low,"(-0.001, 287.0]"
785,MI,Male,613.0,0,39,42,17,18.0,146,267.0,209,349.0,13209.0,Low,"(-0.001, 287.0]"
27624,GA,Female,991.0,3,2,46,7,8.0,493,506.0,532,548.0,17344.0,Moderate,"(479.75, 1311.0]"
73754,MI,Female,900.0,0,3,74,13,25.0,343,420.0,386,465.0,16254.0,Moderate,"(365.0, 479.75]"
141189,NV,Female,1163.0,7,3,26,53,25.0,468,493.0,511,548.0,18824.0,Moderate,"(479.75, 1311.0]"
1544,HI,Female,3260.0,87,19,52,13,10.0,509,542.0,552,581.0,19165.0,Moderate,"(479.75, 1311.0]"
124149,TX,Male,430.0,0,1,82,12,14.0,237,283.0,281,320.0,10269.0,Low,"(-0.001, 287.0]"
85890,SD,Female,167.0,0,0,85,14,20.0,214,273.0,247,290.0,9452.0,Low,"(-0.001, 287.0]"
37005,FL,Female,1380.0,14,8,26,7,11.0,260,325.0,299,371.0,13011.0,Low,"(287.0, 365.0]"
166324,CA,U,3357.0,73,15,33,11,19.0,284,455.0,343,447.0,24240.0,Moderate,"(287.0, 365.0]"
13448,CA,Female,1518.0,13,64,27,5,5.0,150,171.0,208,218.0,5043.0,Low,"(-0.001, 287.0]"
180428,WA,Male,1390.0,12,3,63,18,20.0,426,430.0,463,470.0,15022.0,Moderate,"(365.0, 479.75]"
12517,MO,Male,1224.0,7,2,77,2,1.0,575,577.0,608,611.0,18029.0,Moderate,"(479.75, 1311.0]"
99246,IL,Female,182.0,0,0,64,10,20.0,171,217.0,242,278.0,9240.0,Low,"(-0.001, 287.0]"
174760,OR,Female,786.0,1,1,59,4,5.0,419,452.0,444,466.0,15010.0,Moderate,"(365.0, 479.75]"
124379,TX,Male,308.0,0,10,72,4,5.0,161,186.0,204,219.0,6576.0,Low,"(-0.001, 287.0]"
176862,OR,Female,1074.0,15,1,18,10,20.0,232,252.0,294,309.0,15070.0,Low,"(287.0, 365.0]"
188986,AZ,Male,885.0,12,8,1,9,9.0,367,408.0,417,454.0,21767.0,Moderate,"(365.0, 479.75]"
148906,CA,Female,2375.0,71,21,39,4,6.0,371,363.0,411,363.0,15361.0,Low,"(365.0, 479.75]"
109646,LA,Male,657.0,3,0,87,9,10.0,265,293.0,303,325.0,12509.0,Low,"(287.0, 365.0]"
62295,IN,Female,581.0,0,7,70,25,20.0,369,372.0,369,383.0,12835.0,Low,"(365.0, 479.75]"
162650,CA,Male,3010.0,93,20,56,8,5.0,410,518.0,431,559.0,19149.0,Moderate,"(365.0, 479.75]"
99836,MO,Male,548.0,0,0,96,15,21.0,262,355.0,298,342.0,12621.0,Low,"(287.0, 365.0]"
33994,FL,Male,819.0,3,1,47,7,6.0,348,388.0,421,459.0,15958.0,Moderate,"(365.0, 479.75]"
93432,IL,Female,613.0,0,1,60,6,11.0,212,245.0,294,355.0,11792.0,Low,"(287.0, 365.0]"
62786,IN,Female,431.0,0,0,62,8,11.0,280,314.0,310,347.0,11052.0,Low,"(287.0, 365.0]"
44634,FL,Male,710.0,6,4,30,7,10.0,254,287.0,325,391.0,15970.0,Low,"(287.0, 365.0]"
146914,CA,Female,3673.0,97,10,39,6,10.0,515,675.0,589,725.0,31773.0,Moderate,"(479.75, 1311.0]"
70079,MI,Female,365.0,0,0,53,15,15.0,98,310.0,221,330.0,9470.0,Low,"(-0.001, 287.0]"
24871,SC,Female,682.0,2,3,63,9,16.0,366,464.0,421,498.0,14538.0,Moderate,"(365.0, 479.75]"
150660,UT,Female,901.0,1,8,61,10,12.0,327,336.0,411,437.0,17854.0,Low,"(365.0, 479.75]"
169700,California,Male,1676.0,9,6,69,5,25.0,371,336.0,398,372.0,13231.0,Low,"(365.0, 479.75]"
63542,IN,Female,445.0,0,0,78,14,26.0,332,398.0,370,423.0,13662.0,Moderate,"(365.0, 479.75]"
125164,TX,Female,588.0,0,5,85,22,50.0,316,383.0,344,381.0,14293.0,Moderate,"(287.0, 365.0]"
65634,MI,Female,413.0,0,12,46,10,12.0,95,171.0,123,231.0,9020.0,Low,"(-0.001, 287.0]"
59285,IN,Female,522.0,0,1,84,12,10.0,225,349.0,326,403.0,13669.0,Low,"(287.0, 365.0]"
78802,WI,U,667.0,0,5,68,15,15.0,293,385.0,334,422.0,17527.0,Moderate,"(287.0, 365.0]"
186460,WI,Female,303.0,0,1,76,10,20.0,175,217.0,219,253.0,7115.0,Low,"(-0.001, 287.0]"
114579,OK,Male,633.0,0,0,63,13,10.0,399,442.0,439,517.0,17637.0,Moderate,"(365.0, 479.75]"
23184,SC,Female,391.0,0,0,77,14,10.0,214,243.0,242,269.0,9853.0,Low,"(-0.001, 287.0]"
125289,TX,Female,707.0,0,13,63,5,7.0,246,283.0,291,327.0,15322.0,Low,"(287.0, 365.0]"
10502,MI,Male,1179.0,2,2,82,13,15.0,464,496.0,462,501.0,15910.0,Moderate,"(365.0, 479.75]"
46844,AL,Male,453.0,0,0,90,7,10.0,219,264.0,263,299.0,9654.0,Low,"(-0.001, 287.0]"
162814,CA,Male,3365.0,94,8,59,6,10.0,544,525.0,655,621.0,27608.0,Moderate,"(479.75, 1311.0]"
89653,IL,Male,1315.0,9,5,64,4,3.0,328,384.0,398,472.0,15767.0,Moderate,"(365.0, 479.75]"
170818,CA,Female,668.0,0,32,39,6,10.0,187,191.0,239,240.0,6845.0,Low,"(-0.001, 287.0]"
6147,SC,Male,399.0,0,0,88,13,24.0,221,266.0,259,302.0,10150.0,Low,"(-0.001, 287.0]"
14276,CA,Female,3200.0,87,36,43,13,15.0,267,292.0,325,338.0,11115.0,Low,"(287.0, 365.0]"
120166,TX,Female,289.0,0,3,83,9,12.0,171,226.0,224,283.0,9765.0,Low,"(-0.001, 287.0]"
156817,CA,Female,1796.0,33,48,32,20,20.0,266,271.0,334,337.0,10720.0,Low,"(287.0, 365.0]"
35476,FL,Male,625.0,0,17,16,17,25.0,259,282.0,299,309.0,11072.0,Low,"(287.0, 365.0]"
155382,CA,Female,978.0,6,9,50,15,30.0,290,324.0,349,381.0,13490.0,Low,"(287.0, 365.0]"
104049,MO,Male,367.0,0,0,63,3,3.0,159,186.0,193,222.0,8893.0,Low,"(-0.001, 287.0]"
112461,AR,Male,376.0,3,0,57,9,10.0,178,195.0,231,256.0,8246.0,Low,"(-0.001, 287.0]"
79580,WI,Female,937.0,7,13,52,15,21.0,321,441.0,433,545.0,18567.0,Moderate,"(365.0, 479.75]"
86528,ND,Female,675.0,1,1,81,3,3.0,272,310.0,301,358.0,13135.0,Low,"(287.0, 365.0]"
107658,NE,Female,232.0,0,1,81,6,10.0,197,259.0,229,280.0,9480.0,Low,"(-0.001, 287.0]"
69537,MI,Female,545.0,0,2,89,8,15.0,364,382.0,400,416.0,11401.0,Moderate,"(365.0, 479.75]"
81284,WI,Female,458.0,0,4,82,13,25.0,228,270.0,276,318.0,10731.0,Low,"(-0.001, 287.0]"
32475,FL,Male,814.0,3,2,52,16,20.0,271,268.0,312,324.0,10488.0,Low,"(287.0, 365.0]"
104505,KS,Female,671.0,0,0,57,10,25.0,320,340.0,349,376.0,12950.0,Low,"(287.0, 365.0]"
13483,WI,Female,452.0,0,0,91,6,17.0,293,316.0,339,371.0,10979.0,Low,"(287.0, 365.0]"
1042,OR,Male,826.0,7,3,34,9,8.0,314,348.0,390,426.0,14958.0,Low,"(365.0, 479.75]"
28337,GA,Male,860.0,0,15,35,11,20.0,324,351.0,346,375.0,15491.0,Low,"(287.0, 365.0]"
67808,MI,Female,185.0,0,8,63,8,10.0,277,283.0,312,286.0,10788.0,Low,"(287.0, 365.0]"
35017,FL,Male,576.0,0,8,12,12,10.0,200,280.0,244,324.0,12518.0,Low,"(-0.001, 287.0]"
10973,CA,Male,2431.0,75,8,59,10,12.0,563,579.0,655,660.0,24290.0,Moderate,"(479.75, 1311.0]"
67030,MI,Male,388.0,0,2,70,33,50.0,364,410.0,413,433.0,12601.0,Moderate,"(365.0, 479.75]"
122279,TX,Female,1680.0,20,7,36,5,5.0,884,878.0,943,935.0,27875.0,High,"(479.75, 1311.0]"
18802,NC,Male,1128.0,3,2,67,14,20.0,409,467.0,442,481.0,15936.0,Moderate,"(365.0, 479.75]"
90092,IL,Female,916.0,0,7,82,18,10.0,434,421.0,458,457.0,12450.0,Moderate,"(365.0, 479.75]"
98821,IL,Female,340.0,0,3,78,9,10.0,185,228.0,235,275.0,10719.0,Low,"(-0.001, 287.0]"
116186,TX,Male,711.0,1,1,76,11,10.0,322,353.0,360,378.0,12630.0,Low,"(287.0, 365.0]"
18359,NC,Female,412.0,0,0,94,6,10.0,215,259.0,271,315.0,9706.0,Low,"(-0.001, 287.0]"
128970,TX,Female,893.0,2,6,57,9,14.0,443,463.0,508,527.0,17519.0,Moderate,"(479.75, 1311.0]"
172635,CA,Male,644.0,3,8,57,11,16.0,191,222.0,243,272.0,9569.0,Low,"(-0.001, 287.0]"
106508,KS,Female,440.0,0,9,41,12,20.0,219,261.0,260,288.0,10985.0,Low,"(-0.001, 287.0]"
81067,WI,Female,363.0,0,2,67,15,15.0,76,127.0,115,158.0,9086.0,Low,"(-0.001, 287.0]"
169106,California,Female,1745.0,20,9,80,8,5.0,397,512.0,485,521.0,18427.0,Moderate,"(479.75, 1311.0]"
106898,NE,Female,672.0,0,2,58,6,5.0,302,416.0,348,449.0,14981.0,Moderate,"(287.0, 365.0]"
24747,SC,Female,1419.0,16,4,26,9,15.0,661,697.0,700,741.0,23212.0,Moderate,"(479.75, 1311.0]"
144906,California,U,3781.0,95,10,46,20,20.0,494,609.0,543,606.0,22770.0,Moderate,"(479.75, 1311.0]"
40516,FL,Female,1938.0,48,2,4,12,21.0,483,787.0,629,807.0,47363.0,High,"(479.75, 1311.0]"
172530,California,Female,1495.0,22,4,57,5,7.0,323,334.0,348,351.0,14923.0,Low,"(287.0, 365.0]"
72438,MI,Male,561.0,0,1,89,8,10.0,351,353.0,368,373.0,13150.0,Low,"(365.0, 479.75]"
144076,California,Male,5980.0,99,27,41,38,50.0,1500,1500.0,1124,1217.0,94863.0,Very High,"(479.75, 1311.0]"
130609,CO,Male,1412.0,14,3,46,12,16.0,499,601.0,538,606.0,24758.0,Moderate,"(479.75, 1311.0]"
43974,FL,Male,1869.0,44,6,9,3,5.0,452,542.0,553,640.0,29990.0,Moderate,"(479.75, 1311.0]"
32709,FL,Female,556.0,0,4,39,13,15.0,229,272.0,258,280.0,12960.0,Low,"(-0.001, 287.0]"
187298,SC,Female,1015.0,0,14,40,7,10.0,478,500.0,516,533.0,17763.0,Moderate,"(479.75, 1311.0]"
50905,TN,Female,736.0,1,1,61,8,16.0,331,390.0,379,432.0,16926.0,Moderate,"(365.0, 479.75]"
55552,MS,Male,363.0,0,0,91,8,20.0,156,193.0,214,244.0,7079.0,Low,"(-0.001, 287.0]"
28550,GA,Female,803.0,0,9,51,11,15.0,423,512.0,467,508.0,19029.0,Moderate,"(365.0, 479.75]"
158460,California,Female,1818.0,28,35,36,13,15.0,258,316.0,299,350.0,10324.0,Low,"(287.0, 365.0]"
56449,KY,Female,640.0,0,0,82,6,5.0,381,414.0,403,450.0,15499.0,Moderate,"(365.0, 479.75]"
133315,WA,Female,698.0,1,1,34,8,10.0,355,377.0,393,416.0,13184.0,Moderate,"(365.0, 479.75]"
164251,California,Female,1449.0,4,6,46,15,5.0,378,439.0,395,470.0,16190.0,Moderate,"(365.0, 479.75]"
149626,NV,Female,1557.0,17,5,6,10,10.0,290,311.0,342,361.0,13837.0,Low,"(287.0, 365.0]"
123805,TX,Female,518.0,1,4,70,4,7.0,223,256.0,273,302.0,10041.0,Low,"(-0.001, 287.0]"
156077,California,Female,1180.0,9,20,40,9,15.0,232,248.0,277,307.0,7582.0,Low,"(-0.001, 287.0]"
183858,WA,Male,511.0,0,2,56,16,25.0,268,309.0,317,354.0,12388.0,Low,"(287.0, 365.0]"
164217,California,Male,2869.0,74,6,46,14,25.0,630,668.0,686,745.0,24945.0,Moderate,"(479.75, 1311.0]"
169973,California,Female,1514.0,17,3,53,11,15.0,325,451.0,439,517.0,18572.0,Moderate,"(365.0, 479.75]"
15066,NC,Female,444.0,0,0,87,8,10.0,260,296.0,288,341.0,11387.0,Low,"(287.0, 365.0]"
64467,IN,Female,444.0,0,1,39,12,12.0,270,318.0,310,364.0,13896.0,Low,"(287.0, 365.0]"
133814,ID,Male,654.0,3,2,32,18,25.0,250,306.0,312,366.0,13433.0,Low,"(287.0, 365.0]"
31852,FL,Female,985.0,0,3,25,15,26.0,480,495.0,487,506.0,15195.0,Moderate,"(479.75, 1311.0]"
82610,MN,U,280.0,0,0,86,3,5.0,249,282.0,277,304.0,10337.0,Low,"(-0.001, 287.0]"
34319,FL,Male,714.0,0,5,30,50,25.0,390,465.0,437,507.0,18391.0,Moderate,"(365.0, 479.75]"
152527,California,Female,1854.0,37,9,50,23,23.0,289,377.0,339,402.0,11567.0,Moderate,"(287.0, 365.0]"
178290,WA,Male,0.0,0,0,0,5,6.0,0,0.0,0,0.0,0.0,Low,"(-0.001, 287.0]"
153818,California,Female,2780.0,86,5,14,9,10.0,574,587.0,653,677.0,29871.0,Moderate,"(479.75, 1311.0]"
152641,California,Female,1538.0,1,11,43,30,50.0,319,305.0,349,351.0,11046.0,Low,"(287.0, 365.0]"
161691,California,Female,1528.0,8,17,51,19,25.0,327,358.0,370,391.0,13190.0,Low,"(365.0, 479.75]"
8404,TX,U,605.0,1,5,73,37,10.0,272,313.0,335,364.0,10897.0,Low,"(287.0, 365.0]"
88119,IL,Female,1165.0,0,3,82,7,10.0,391,518.0,454,533.0,22667.0,Moderate,"(365.0, 479.75]"
122167,TX,Female,439.0,0,33,49,12,10.0,255,262.0,303,294.0,9346.0,Low,"(287.0, 365.0]"
106639,NE,Female,681.0,0,1,47,15,15.0,387,422.0,428,477.0,13753.0,Moderate,"(365.0, 479.75]"
153450,California,Female,1865.0,44,13,36,24,47.0,256,295.0,317,362.0,16069.0,Low,"(287.0, 365.0]"
120107,TX,Male,225.0,0,1,81,18,26.0,157,204.0,217,263.0,8947.0,Low,"(-0.001, 287.0]"
72617,MI,Male,258.0,0,0,65,5,9.0,216,244.0,245,274.0,8231.0,Low,"(-0.001, 287.0]"
155541,California,Male,2236.0,59,9,57,9,10.0,546,563.0,612,620.0,19923.0,Moderate,"(479.75, 1311.0]"
77107,WI,Male,1438.0,19,6,67,11,14.0,619,691.0,744,801.0,30386.0,Moderate,"(479.75, 1311.0]"
186016,TN,Male,403.0,0,0,79,8,10.0,209,223.0,213,244.0,9078.0,Low,"(-0.001, 287.0]"
152053,California,Female,3071.0,76,3,51,12,25.0,626,694.0,704,746.0,24844.0,Moderate,"(479.75, 1311.0]"
12880,FL,Male,1442.0,32,7,4,7,10.0,369,394.0,445,488.0,26462.0,Moderate,"(365.0, 479.75]"
16099,NC,Female,660.0,1,0,81,5,12.0,282,291.0,327,335.0,10743.0,Low,"(287.0, 365.0]"
166337,California,Male,5813.0,98,8,52,15,15.0,1221,1302.0,1077,1191.0,60492.0,Very High,"(479.75, 1311.0]"
142495,California,Female,2250.0,60,35,28,11,21.0,340,375.0,379,444.0,19170.0,Low,"(365.0, 479.75]"
66891,MI,U,1115.0,4,3,64,3,5.0,512,582.0,517,619.0,20171.0,Moderate,"(479.75, 1311.0]"
118673,TX,Female,761.0,2,2,76,10,10.0,321,347.0,351,354.0,12145.0,Low,"(287.0, 365.0]"
168389,California,Female,2930.0,91,19,49,15,20.0,372,454.0,456,491.0,24747.0,Moderate,"(365.0, 479.75]"
14982,California,Female,3370.0,94,22,40,16,15.0,342,346.0,356,401.0,15765.0,Low,"(287.0, 365.0]"
185925,MN,Male,966.0,3,7,58,7,10.0,418,463.0,479,569.0,22845.0,Moderate,"(365.0, 479.75]"
144393,California,Female,2024.0,51,24,43,8,15.0,352,400.0,392,427.0,11885.0,Moderate,"(365.0, 479.75]"
4907,MT,Female,553.0,0,2,56,13,22.0,238,381.0,270,323.0,12885.0,Moderate,"(-0.001, 287.0]"
99298,MO,Male,703.0,0,0,78,16,32.0,314,357.0,350,376.0,12799.0,Low,"(287.0, 365.0]"
187532,FL,Male,1286.0,9,14,8,15,15.0,500,502.0,542,551.0,19082.0,Moderate,"(479.75, 1311.0]"
119496,TX,Female,758.0,4,4,56,7,5.0,390,397.0,448,461.0,14397.0,Moderate,"(365.0, 479.75]"
169919,California,Female,657.0,2,3,59,8,20.0,169,216.0,220,254.0,9583.0,Low,"(-0.001, 287.0]"
106963,NE,Male,581.0,0,1,57,10,15.0,315,368.0,378,411.0,16473.0,Low,"(365.0, 479.75]"
145838,California,U,2019.0,52,29,39,20,8.0,406,423.0,478,512.0,12623.0,Moderate,"(365.0, 479.75]"
150624,California,Male,1247.0,8,22,48,7,8.0,321,358.0,357,385.0,10994.0,Low,"(287.0, 365.0]"
182144,FL,Female,559.0,0,1,44,7,7.0,229,277.0,244,278.0,8359.0,Low,"(-0.001, 287.0]"
135449,AZ,Male,687.0,0,6,37,7,10.0,369,375.0,390,403.0,9781.0,Low,"(365.0, 479.75]"
49743,AL,Male,582.0,2,1,59,16,22.0,217,363.0,275,375.0,12588.0,Low,"(-0.001, 287.0]"
65500,MI,Male,690.0,0,1,19,12,15.0,419,451.0,468,490.0,15715.0,Moderate,"(365.0, 479.75]"
172420,California,Female,988.0,9,5,67,6,6.0,169,246.0,247,344.0,9190.0,Low,"(-0.001, 287.0]"
7494,California,Female,1500.0,4,10,42,5,6.0,282,353.0,332,382.0,13859.0,Low,"(287.0, 365.0]"
149498,California,U,5742.0,99,27,35,21,20.0,1289,1369.0,1085,1119.0,64190.0,Very High,"(479.75, 1311.0]"
169780,California,Female,1650.0,18,18,56,12,10.0,219,225.0,304,319.0,12994.0,Low,"(287.0, 365.0]"
70944,MI,Female,357.0,0,3,81,20,20.0,205,268.0,260,303.0,9192.0,Low,"(-0.001, 287.0]"
117230,TX,Male,406.0,0,8,67,5,11.0,186,226.0,183,203.0,8797.0,Low,"(-0.001, 287.0]"
50427,TN,Female,871.0,0,3,47,9,15.0,464,501.0,503,539.0,18279.0,Moderate,"(479.75, 1311.0]"
43998,FL,Male,768.0,4,6,22,16,22.0,256,310.0,323,385.0,13696.0,Low,"(287.0, 365.0]"
71255,MI,Male,458.0,0,4,86,12,13.0,231,241.0,308,323.0,12539.0,Low,"(287.0, 365.0]"
63308,IN,Male,485.0,0,0,76,8,10.0,344,382.0,402,422.0,17697.0,Moderate,"(365.0, 479.75]"
82196,MN,Female,405.0,0,1,81,5,5.0,212,267.0,261,309.0,9715.0,Low,"(-0.001, 287.0]"
114820,MO,Female,459.0,1,1,71,6,10.0,240,253.0,272,299.0,9637.0,Low,"(-0.001, 287.0]"
176781,OR,Male,811.0,4,5,38,8,10.0,324,394.0,395,463.0,16399.0,Moderate,"(365.0, 479.75]"
20438,NC,Male,509.0,0,4,38,7,10.0,248,254.0,288,282.0,9114.0,Low,"(287.0, 365.0]"
91879,IL,Female,1030.0,0,5,65,12,20.0,375,553.0,473,585.0,17204.0,Moderate,"(365.0, 479.75]"
92443,IL,Female,881.0,0,3,90,6,10.0,392,393.0,414,437.0,14377.0,Moderate,"(365.0, 479.75]"
168189,California,Male,2794.0,93,11,54,8,15.0,637,630.0,671,678.0,23035.0,Moderate,"(479.75, 1311.0]"
148998,California,Female,3233.0,95,8,50,16,25.0,684,753.0,714,781.0,26104.0,High,"(479.75, 1311.0]"
186292,California,Male,931.0,9,20,46,5,10.0,155,192.0,180,222.0,7968.0,Low,"(-0.001, 287.0]"
75180,IA,Female,529.0,0,3,76,10,15.0,317,340.0,319,326.0,12494.0,Low,"(287.0, 365.0]"
88596,IL,Female,1897.0,44,15,67,10,14.0,406,519.0,476,664.0,26951.0,Moderate,"(365.0, 479.75]"
155266,California,Female,641.0,3,37,38,9,11.0,123,168.0,236,279.0,8046.0,Low,"(-0.001, 287.0]"
13622,FL,Male,715.0,2,4,11,14,10.0,247,283.0,317,342.0,15360.0,Low,"(287.0, 365.0]"
189853,MS,Female,440.0,0,0,63,7,8.0,205,238.0,249,280.0,8314.0,Low,"(-0.001, 287.0]"
175708,OR,Male,532.0,0,0,42,25,30.0,436,436.0,486,428.0,12734.0,Moderate,"(479.75, 1311.0]"
182243,WA,Female,876.0,18,6,31,8,10.0,335,409.0,426,481.0,15179.0,Moderate,"(365.0, 479.75]"
171566,California,Male,1175.0,7,4,68,10,15.0,272,318.0,376,396.0,12987.0,Low,"(365.0, 479.75]"
156266,California,Female,3921.0,87,10,55,13,20.0,413,410.0,575,583.0,21648.0,Moderate,"(479.75, 1311.0]"
41604,FL,Female,919.0,0,14,26,8,10.0,413,538.0,446,532.0,17653.0,Moderate,"(365.0, 479.75]"
187678,NY,Female,625.0,0,2,68,5,5.0,266,276.0,316,330.0,10031.0,Low,"(287.0, 365.0]"
42165,FL,Male,734.0,1,3,45,16,10.0,310,348.0,365,399.0,12868.0,Low,"(287.0, 365.0]"
24507,SC,Male,468.0,0,1,84,21,25.0,228,300.0,278,326.0,10910.0,Low,"(-0.001, 287.0]"
44657,FL,Male,583.0,0,9,32,4,5.0,302,317.0,343,362.0,13351.0,Low,"(287.0, 365.0]"
10554,IL,Male,314.0,0,0,90,13,20.0,206,224.0,236,280.0,10245.0,Low,"(-0.001, 287.0]"
33192,FL,Female,671.0,0,2,39,6,10.0,341,354.0,363,385.0,12982.0,Low,"(287.0, 365.0]"
76470,IA,Male,550.0,0,1,82,9,10.0,288,344.0,303,349.0,13538.0,Low,"(287.0, 365.0]"
67075,MI,Female,609.0,0,1,72,13,18.0,410,551.0,490,540.0,23275.0,Moderate,"(479.75, 1311.0]"
169827,California,Female,1650.0,19,14,60,15,21.0,397,404.0,477,479.0,15002.0,Moderate,"(365.0, 479.75]"
38734,FL,Female,1979.0,50,22,6,16,26.0,350,640.0,526,738.0,42356.0,Moderate,"(479.75, 1311.0]"
65245,MI,Female,473.0,0,8,82,10,10.0,302,364.0,319,409.0,13445.0,Low,"(287.0, 365.0]"
186396,AL,Male,679.0,0,4,50,13,20.0,277,295.0,317,347.0,13133.0,Low,"(287.0, 365.0]"
54160,TN,Female,475.0,0,0,73,15,10.0,226,260.0,241,261.0,8709.0,Low,"(-0.001, 287.0]"
178826,CO,Female,872.0,1,5,40,10,20.0,418,424.0,458,482.0,15287.0,Moderate,"(365.0, 479.75]"
7507,IL,Male,1075.0,0,1,90,10,10.0,366,449.0,373,455.0,14394.0,Moderate,"(365.0, 479.75]"
4150,MO,Female,580.0,0,2,75,10,14.0,310,322.0,347,374.0,12273.0,Low,"(287.0, 365.0]"
120041,TX,Female,442.0,0,2,69,6,8.0,252,341.0,325,390.0,12929.0,Low,"(287.0, 365.0]"
51486,TN,Male,325.0,0,2,78,6,6.0,119,133.0,188,210.0,8856.0,Low,"(-0.001, 287.0]"
173348,California,Male,1276.0,7,5,51,5,8.0,423,524.0,497,521.0,17032.0,Moderate,"(479.75, 1311.0]"
74669,MI,Female,438.0,0,1,75,12,20.0,267,302.0,287,314.0,10329.0,Low,"(-0.001, 287.0]"
64430,IN,Female,386.0,1,0,75,11,13.0,258,301.0,313,358.0,12513.0,Low,"(287.0, 365.0]"
156485,California,Female,2433.0,86,18,41,6,10.0,403,459.0,449,502.0,18284.0,Moderate,"(365.0, 479.75]"
39935,FL,Male,1464.0,7,11,13,4,4.0,305,413.0,377,472.0,22648.0,Moderate,"(365.0, 479.75]"
50187,TN,U,1052.0,9,1,44,20,20.0,482,499.0,516,541.0,20492.0,Moderate,"(479.75, 1311.0]"
26254,GA,Female,998.0,21,5,51,6,10.0,488,550.0,581,602.0,29540.0,Moderate,"(479.75, 1311.0]"
30433,GA,Female,821.0,1,2,58,17,15.0,390,475.0,425,526.0,19734.0,Moderate,"(365.0, 479.75]"
189373,California,Female,2300.0,68,27,42,5,15.0,311,345.0,350,375.0,16133.0,Low,"(287.0, 365.0]"
91756,IL,Male,1852.0,34,7,86,7,7.0,550,561.0,602,614.0,17690.0,Moderate,"(479.75, 1311.0]"
182279,WA,Female,663.0,0,12,41,13,20.0,205,220.0,234,277.0,10959.0,Low,"(-0.001, 287.0]"
122465,TX,Female,2056.0,52,4,28,7,8.0,906,924.0,931,957.0,29903.0,High,"(479.75, 1311.0]"
24666,SC,Male,916.0,2,1,72,10,15.0,416,435.0,444,468.0,14496.0,Moderate,"(365.0, 479.75]"
19664,NC,Male,2282.0,62,12,34,18,10.0,908,945.0,938,980.0,42236.0,High,"(479.75, 1311.0]"
162228,California,Female,2883.0,89,25,28,13,25.0,501,532.0,588,649.0,34012.0,Moderate,"(479.75, 1311.0]"
76578,IA,Male,637.0,0,1,75,8,9.0,379,425.0,355,407.0,12275.0,Moderate,"(287.0, 365.0]"
52740,TN,Female,273.0,0,0,75,7,8.0,138,150.0,152,163.0,7089.0,Low,"(-0.001, 287.0]"
